物種UUID,分類階層,類群,科,科中文名,分類群學名,分類群俗名,簡學名,特有性,原生性,保育類等級,國內紅皮書評估類別
0660c8ef-6fec-47b3-8efa-8bc55a364d4c,種,鳥類,Motacillidae,鶺鴒科,"Motacilla citreola",黃頭鶺鴒,"Motacilla citreola",,"原生 Native",,
07dc70f5-3c10-4f5a-8966-98e5db1b7040,種,鳥類,Motacillidae,鶺鴒科,"Motacilla flava",西方黃鶺鴒,"Motacilla flava",,"原生 Native",,"暫無危機（LC, Least Concern）"
0675c1ad-2dca-422a-a4fa-16cecc191eaf,種,鳥類,Motacillidae,鶺鴒科,"Motacilla grandis",日本鶺鴒,"Motacilla grandis",,"原生 Native",,
0ff353f5-b569-4463-b185-841e5f4985ab,種,鳥類,Motacillidae,鶺鴒科,"Motacilla tschutschensis",東方黃鶺鴒,"Motacilla tschutschensis",,"原生 Native",,
0d7e3678-71c8-494a-a131-f719c865223e,種下階層,鳥類,Muscicapidae,鶲科,"Brachypteryx leucophris carolinae",白喉短翅鶇,"Brachypteryx leucophris carolinae",,"原生 Native",,
ef8db97c-61fb-4655-b57e-f0357f1fda5c,種下階層,鳥類,Muscicapidae,鶲科,"Calliope calliope calliope",野鴝(指名亞種),"Calliope calliope calliope",,"原生 Native",,"暫無危機（LC, Least Concern）"
7a1e7ef8-f28d-43d1-97b7-c95dc275b04d,種下階層,鳥類,Muscicapidae,鶲科,"Calliope calliope camtschatkensis",野鴝(勘察加亞種),"Calliope calliope camtschatkensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
758e0c4d-ec49-4c73-91a1-620eeca20267,種下階層,鳥類,Muscicapidae,鶲科,"Copsychus saularis saularis",鵲鴝(大陸亞種),"Copsychus saularis saularis",,"原生 Native",,
3d4f3023-acd3-45fe-ae37-2ccfee35be17,種下階層,鳥類,Muscicapidae,鶲科,"Cyanoptila cyanomelana cyanomelana",白腹琉璃(指名亞種),"Cyanoptila cyanomelana cyanomelana",,"原生 Native",,
78fbfc69-ece2-4188-bc6a-feb95dce9704,種下階層,鳥類,Muscicapidae,鶲科,"Enicurus scouleri fortis",小剪尾,"Enicurus scouleri fortis",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
ee08a6cd-d0ec-4150-b3e8-f51736f545bb,種下階層,鳥類,Muscicapidae,鶲科,"Eumyias thalassinus thalassinus",銅藍鶲,"Eumyias thalassinus thalassinus",,"原生 Native",,
4939e0f2-ac3d-407c-92da-035235044da9,種下階層,鳥類,Muscicapidae,鶲科,"Ficedula hyperythra innexa",黃胸青鶲,"Ficedula hyperythra innexa",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
56a6a4de-9783-46c7-9b1f-2e811f80eb3f,種下階層,鳥類,Muscicapidae,鶲科,"Ficedula narcissina narcissina",黃眉黃鶲(黑背亞種),"Ficedula narcissina narcissina",,"原生 Native",,"暫無危機（LC, Least Concern）"
2349bfd1-f7ed-458e-ad6c-ea0a87ca2e6c,種下階層,鳥類,Muscicapidae,鶲科,"Larvivora akahige akahige",日本歌鴝,"Larvivora akahige akahige",,"原生 Native",,
0df71c7a-798d-4b92-b56f-974f6b7edc42,種下階層,鳥類,Muscicapidae,鶲科,"Monticola solitarius pandoo",藍磯鶇(藍腹亞種),"Monticola solitarius pandoo",,"原生 Native",,"暫無危機（LC, Least Concern）"
d67446c5-0a6f-4b5b-bf75-19ef3300cb4b,種下階層,鳥類,Muscicapidae,鶲科,"Monticola solitarius philippensis",藍磯鶇(棕腹亞種),"Monticola solitarius philippensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
2a067f71-4558-41d1-a01f-6633ee16425a,種下階層,鳥類,Muscicapidae,鶲科,"Myiomela leucura montium",白尾鴝(montium亞種),"Myiomela leucura montium",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
8f47a187-2c97-405f-acc3-6285f6cf96bb,種下階層,鳥類,Muscicapidae,鶲科,"Niltava vivida vivida",黃腹琉璃,"Niltava vivida vivida",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
023a93a2-5d5e-407c-95f7-c923f8bda448,種下階層,鳥類,Muscicapidae,鶲科,"Phoenicurus auroreus auroreus",黃尾鴝(指名亞種),"Phoenicurus auroreus auroreus",,"原生 Native",,
cb356438-6649-4f2b-82af-fb6cfcef282a,種下階層,鳥類,Muscicapidae,鶲科,"Phoenicurus fuliginosus affinis",鉛色水鶇(台灣亞種),"Phoenicurus fuliginosus affinis",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
9c7ee1eb-c57b-437f-9517-b4e941caa556,種下階層,鳥類,Muscicapidae,鶲科,"Phoenicurus fuliginosus fuliginosus",鉛色水鶇(大陸亞種),"Phoenicurus fuliginosus fuliginosus",,"原生 Native",第三級、其他應予保育之野生動物,
725d4322-933a-45ea-a5f7-103eb4e272c5,種下階層,鳥類,Muscicapidae,鶲科,"Phoenicurus ochruros rufiventris",赭紅尾鴝,"Phoenicurus ochruros rufiventris",,"原生 Native",,
442be462-2a28-4ab9-846e-119f76d59be0,種下階層,鳥類,Muscicapidae,鶲科,"Tarsiger cyanurus cyanurus",藍尾鴝(指名亞種),"Tarsiger cyanurus cyanurus",,"原生 Native",,
7abff28c-38fc-4694-aa38-00dc971a5b06,種下階層,鳥類,Muscicapidae,鶲科,"Tarsiger indicus formosanus",白眉林鴝(formosanus亞種),"Tarsiger indicus formosanus",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
6c677c38-fb59-4e41-8e6c-711376abd069,種,鳥類,Muscicapidae,鶲科,"Brachypteryx goodfellowi",小翼鶇,"Brachypteryx goodfellowi",台灣特有,"原生 Native",,
b1a00e76-2ac1-4960-9b1a-aa2b1509b6c9,種,鳥類,Muscicapidae,鶲科,"Brachypteryx leucophris",白喉短翅鶇,"Brachypteryx leucophris",,"原生 Native",,
21d6cd16-33b4-4945-ad0e-054786b3a247,種,鳥類,Muscicapidae,鶲科,"Calliope calliope",野鴝,"Calliope calliope",,"原生 Native",,"暫無危機（LC, Least Concern）"
726f1d8c-1487-4a50-b45f-7bcb80e7a5ab,種,鳥類,Muscicapidae,鶲科,"Copsychus malabaricus",白腰鵲鴝,"Copsychus malabaricus",,"外來 Non-native",,
be2248e3-4083-4435-9b12-d95dce563bbc,種,鳥類,Muscicapidae,鶲科,"Copsychus saularis",鵲鴝,"Copsychus saularis",,"外來 Non-native",,"暫無危機（LC, Least Concern）"
ceda3010-eba6-46f7-a24e-f3a717f3b324,種,鳥類,Muscicapidae,鶲科,"Cyanoptila cyanomelana",白腹琉璃,"Cyanoptila cyanomelana",,"原生 Native",,"暫無危機（LC, Least Concern）"
703a64c2-b529-4f4b-9c49-ee8ba4b13276,種,鳥類,Muscicapidae,鶲科,"Cyornis banyumas",山藍仙鶲,"Cyornis banyumas",,"原生 Native",,
387954d8-7500-4162-b38f-e02683ae1186,種,鳥類,Muscicapidae,鶲科,"Cyornis brunneatus",白喉林鶲,"Cyornis brunneatus",,"原生 Native",,
127b17b7-0f2b-4d93-a799-489f73bf6434,種,鳥類,Muscicapidae,鶲科,"Cyornis hainanus",海南藍仙鶲,"Cyornis hainanus",,"原生 Native",,
dede6677-498b-4ecf-9cfd-7098ff3207b1,種,鳥類,Muscicapidae,鶲科,"Enicurus scouleri",小剪尾,"Enicurus scouleri",,"原生 Native",第二級、珍貴稀有保育類野生動物,
0bbdaf12-0f8d-4946-ae21-0c5cae678123,種,鳥類,Muscicapidae,鶲科,"Eumyias thalassinus",銅藍鶲,"Eumyias thalassinus",,"原生 Native",,
71826729-029b-4cce-8ae2-14bcaacd190f,種,鳥類,Muscicapidae,鶲科,"Ficedula albicilla",紅喉鶲,"Ficedula albicilla",,"原生 Native",,
c99936bc-aa79-4d78-bae8-06e172685a36,種,鳥類,Muscicapidae,鶲科,"Ficedula hyperythra",黃胸青鶲,"Ficedula hyperythra",,"原生 Native",,
5955a855-20f1-48f3-8b4a-b96927955746,種,鳥類,Muscicapidae,鶲科,"Ficedula mugimaki",白眉黃鶲,"Ficedula mugimaki",,"原生 Native",,"暫無危機（LC, Least Concern）"
a9accdfa-ed43-44ab-aa2c-125fdfce8129,種,鳥類,Muscicapidae,鶲科,"Ficedula narcissina",黃眉黃鶲,"Ficedula narcissina",,"原生 Native",,"暫無危機（LC, Least Concern）"
803c1734-5a68-414c-a3dc-a29ef0862e3d,種,鳥類,Muscicapidae,鶲科,"Ficedula parva",紅胸鶲,"Ficedula parva",,"原生 Native",,
a7c13cb2-7165-47ac-9fe3-535c79828735,種,鳥類,Muscicapidae,鶲科,"Ficedula strophiata",橙胸姬鶲,"Ficedula strophiata",,"原生 Native",,
a59d585f-1e3a-429b-8ee1-70dc18efeada,種,鳥類,Muscicapidae,鶲科,"Ficedula zanthopygia",白眉鶲,"Ficedula zanthopygia",,"原生 Native",,
f68f244e-2e27-4f75-a54b-bdb221b939e7,種,鳥類,Muscicapidae,鶲科,"Larvivora akahige",日本歌鴝,"Larvivora akahige",,"原生 Native",,
b09de79f-0c7b-4411-a60e-941604415be2,種,鳥類,Muscicapidae,鶲科,"Larvivora cyane",藍歌鴝,"Larvivora cyane",,"原生 Native",,
68950a5d-93e1-43af-84a2-e88df8dd0276,種,鳥類,Muscicapidae,鶲科,"Larvivora komadori",琉球歌鴝,"Larvivora komadori",,"原生 Native",,
fb38d38d-17d0-4810-8b44-fe46a8f2867c,種,鳥類,Muscicapidae,鶲科,"Larvivora sibilans",紅尾歌鴝,"Larvivora sibilans",,"原生 Native",,
a6303d43-80ca-43f3-9ee1-6fcede52bdfb,種,鳥類,Muscicapidae,鶲科,"Luscinia svecica",藍喉鴝,"Luscinia svecica",,"原生 Native",,
2e1bbc01-258b-43e7-81d3-2064c8c41e5c,種,鳥類,Muscicapidae,鶲科,"Monticola gularis",白喉磯鶇,"Monticola gularis",,"原生 Native",,
f9dcdacf-4078-4506-a59a-ecaa53eb27f6,種,鳥類,Muscicapidae,鶲科,"Monticola solitarius",藍磯鶇,"Monticola solitarius",,"原生 Native",,"暫無危機（LC, Least Concern）"
b07f72e3-ecb2-464c-92e9-b1f642e920be,種,鳥類,Muscicapidae,鶲科,"Muscicapa dauurica",寬嘴鶲,"Muscicapa dauurica",,"原生 Native",,"暫無危機（LC, Least Concern）"
c42ead69-5725-4bbb-b3db-22810ec74dd4,種,鳥類,Muscicapidae,鶲科,"Muscicapa ferruginea",紅尾鶲,"Muscicapa ferruginea",,"原生 Native",,"暫無危機（LC, Least Concern）"
d5822c3f-14f5-4c3e-99e5-5a11388ff6f0,種,鳥類,Muscicapidae,鶲科,"Muscicapa griseisticta",灰斑鶲,"Muscicapa griseisticta",,"原生 Native",,"暫無危機（LC, Least Concern）"
c0939cc4-3ab9-4c18-a02b-d94a70848cfc,種,鳥類,Muscicapidae,鶲科,"Muscicapa muttui",褐胸鶲,"Muscicapa muttui",,"原生 Native",,
ac9daf3a-0e2a-4087-bceb-d004d9f55824,種,鳥類,Muscicapidae,鶲科,"Muscicapa sibirica",烏鶲,"Muscicapa sibirica",,"原生 Native",,
a71350af-955d-451d-b8d5-ed0d0f7363be,種,鳥類,Muscicapidae,鶲科,"Muscicapa striata",斑鶲,"Muscicapa striata",,"原生 Native",,
632ade5b-3cef-48aa-b28b-0676ba7e6c84,種,鳥類,Muscicapidae,鶲科,"Myiomela leucura",白尾鴝,"Myiomela leucura",,"原生 Native",第三級、其他應予保育之野生動物,
53b0fc82-2b10-4899-b0e8-e7b1f230ca9c,種,鳥類,Muscicapidae,鶲科,"Myophonus caeruleus",白斑紫嘯鶇,"Myophonus caeruleus",,"原生 Native",,"暫無危機（LC, Least Concern）"
6d62854a-b69a-4629-9cce-3221a2df4189,種,鳥類,Muscicapidae,鶲科,"Myophonus insularis",臺灣紫嘯鶇,"Myophonus insularis",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
20da7b4a-d29e-4d6f-890f-fc42c5d800c2,種,鳥類,Muscicapidae,鶲科,"Niltava davidi",棕腹大仙鶲,"Niltava davidi",,"原生 Native",,
edf60e6f-efe3-47d6-8f4c-60743e976c4b,種,鳥類,Muscicapidae,鶲科,"Niltava sundara",棕腹仙鶲,"Niltava sundara",,"原生 Native",,
61a4f693-98bf-428f-847d-2ed004f7cbaf,種,鳥類,Muscicapidae,鶲科,"Niltava vivida",黃腹琉璃,"Niltava vivida",,"原生 Native",第三級、其他應予保育之野生動物,
531b63bf-2d69-412c-bf1e-35540c8a5f06,種,鳥類,Muscicapidae,鶲科,"Oenanthe deserti",漠䳭,"Oenanthe deserti",,"原生 Native",,
a85c60ee-a13b-4903-a696-64117e8095fa,種,鳥類,Muscicapidae,鶲科,"Oenanthe isabellina",沙䳭,"Oenanthe isabellina",,"原生 Native",,
8c7de88f-b7ce-4ab5-9616-644325a280b5,種,鳥類,Muscicapidae,鶲科,"Oenanthe oenanthe",穗䳭,"Oenanthe oenanthe",,"原生 Native",,
f827dbc9-eecc-4021-a600-57645085090e,種,鳥類,Muscicapidae,鶲科,"Oenanthe pleschanka",白頂䳭,"Oenanthe pleschanka",,"原生 Native",,
8fba2500-e64d-4aae-b88e-202070b2659a,種,鳥類,Muscicapidae,鶲科,"Phoenicurus auroreus",黃尾鴝,"Phoenicurus auroreus",,"原生 Native",,"暫無危機（LC, Least Concern）"
2c3fcd84-7bec-4c67-a568-0c684c8880f9,種,鳥類,Muscicapidae,鶲科,"Phoenicurus frontalis",藍額紅尾鴝,"Phoenicurus frontalis",,"原生 Native",,
105e0a46-e9b2-4e6b-802b-df6b8504ec20,種,鳥類,Muscicapidae,鶲科,"Phoenicurus fuliginosus",鉛色水鶇,"Phoenicurus fuliginosus",,"原生 Native",第三級、其他應予保育之野生動物,
fd89cf5d-84a9-4d0b-a218-648f697329c3,種,鳥類,Muscicapidae,鶲科,"Phoenicurus leucocephalus",白頂溪鴝,"Phoenicurus leucocephalus",,"原生 Native",,
c10bea1c-d64a-465a-8a31-190e0faf17a3,種,鳥類,Muscicapidae,鶲科,"Phoenicurus ochruros",赭紅尾鴝,"Phoenicurus ochruros",,"原生 Native",,
0ad88da6-969a-4dd9-8164-0bf6dfe7bbaa,種,鳥類,Muscicapidae,鶲科,"Saxicola caprata",白斑黑石䳭,"Saxicola caprata",,"原生 Native",,
0dd16bb0-6ffd-4e80-8275-adcae0b5feef,種,鳥類,Muscicapidae,鶲科,"Saxicola ferreus",灰叢鴝,"Saxicola ferreus",,"原生 Native",,
737210da-f1d3-4a13-903a-280049626006,種,鳥類,Muscicapidae,鶲科,"Saxicola maurus",黑喉鴝,"Saxicola maurus",,"原生 Native",,"暫無危機（LC, Least Concern）"
4cf10880-fae5-44b5-9b7a-41b21c036b2d,種,鳥類,Muscicapidae,鶲科,"Tarsiger cyanurus",藍尾鴝,"Tarsiger cyanurus",,"原生 Native",,"暫無危機（LC, Least Concern）"
f090cb1d-e3e0-476c-a170-d4d907510118,種,鳥類,Muscicapidae,鶲科,"Tarsiger indicus",白眉林鴝,"Tarsiger indicus",,"原生 Native",第三級、其他應予保育之野生動物,
2a938a10-e730-444a-93c2-93c753907c31,種,鳥類,Muscicapidae,鶲科,"Tarsiger johnstoniae",栗背林鴝,"Tarsiger johnstoniae",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
bbf69888-beb2-49c3-aab7-451b32739c64,種下階層,鳥類,Nectariniidae,吸蜜鳥科,"Aethopyga christinae latouchii",叉尾太陽鳥,"Aethopyga christinae latouchii",,"原生 Native",,
cc31bbce-a765-4e63-a1b3-95b465488808,種,鳥類,Nectariniidae,吸蜜鳥科,"Aethopyga christinae",叉尾太陽鳥,"Aethopyga christinae",,"原生 Native",,
5ab44fe3-e3ac-4b9d-a207-14707f91aba9,種,鳥類,Nectariniidae,吸蜜鳥科,"Aethopyga gouldiae",藍喉太陽鳥,"Aethopyga gouldiae",,"原生 Native",,
09e170c0-6c5d-443c-b25d-90af6fa45c1b,種,鳥類,Nectariniidae,吸蜜鳥科,"Cinnyris jugularis",黃腹花蜜鳥,"Cinnyris jugularis",,"原生 Native",,
96648456-b936-4603-a826-b9290f627dba,種下階層,鳥類,Oriolidae,黃鸝科,"Oriolus chinensis diffusus",黃鸝(diffusus亞種),"Oriolus chinensis diffusus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
2a7dbf7c-f290-45ab-98cf-f71b787aeba1,種下階層,鳥類,Oriolidae,黃鸝科,"Oriolus traillii ardens",朱鸝(臺灣特有亞種),"Oriolus traillii ardens",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
da97cd9a-686f-4f3b-94a9-1623ab914351,種,鳥類,Oriolidae,黃鸝科,"Oriolus chinensis",黃鸝,"Oriolus chinensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
c6e1b358-4b60-4303-9e60-93d3076d76fb,種,鳥類,Oriolidae,黃鸝科,"Oriolus traillii",朱鸝,"Oriolus traillii",,"原生 Native",第二級、珍貴稀有保育類野生動物,
27212316-f8b0-408b-8ca7-bafa764542a0,種下階層,鳥類,Pandionidae,鶚科,"Pandion haliaetus haliaetus",魚鷹,"Pandion haliaetus haliaetus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
82702ec4-1655-4f43-83b8-cca275dad7d8,種,鳥類,Pandionidae,鶚科,"Pandion haliaetus",魚鷹,"Pandion haliaetus",,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
1f7663d2-62ae-49d2-ad7d-758ff643c641,種下階層,鳥類,Paradoxornithidae,鸚嘴科,"Sinosuthora webbiana bulomacha",粉紅鸚嘴(bulomacha亞種),"Sinosuthora webbiana bulomacha",台灣特有,"原生 Native",,"接近受脅（NT, Near Threatened）"
0a9363b2-0192-4bd3-a555-43cd6bcb5d92,種下階層,鳥類,Paradoxornithidae,鸚嘴科,"Suthora verreauxi morrisoniana",黃羽鸚嘴(morrisoniana亞種),"Suthora verreauxi morrisoniana",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
2e269b3e-f070-43fd-b118-42667e65ae98,種,鳥類,Paradoxornithidae,鸚嘴科,"Fulvetta formosana",褐頭花翼,"Fulvetta formosana",台灣特有,"原生 Native",,"接近受脅（NT, Near Threatened）"
fda73faa-192f-4ec4-a2ad-4b33d1d6ce89,種,鳥類,Paradoxornithidae,鸚嘴科,"Sinosuthora webbiana",粉紅鸚嘴,"Sinosuthora webbiana",,"原生 Native",,
c8f5fd1d-fc95-4fcb-80b3-90e79fefcc30,種,鳥類,Paradoxornithidae,鸚嘴科,"Suthora verreauxi",黃羽鸚嘴,"Suthora verreauxi",,"原生 Native",,
60c16ff7-c3df-469f-ad85-84c16443859f,種下階層,鳥類,Paridae,山雀科,"Parus monticolus insperatus",青背山雀(insperatus亞種),"Parus monticolus insperatus",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"接近受脅（NT, Near Threatened）"
d1806e25-f71b-4c45-b8c7-6cb62d373eb1,種下階層,鳥類,Paridae,山雀科,"Periparus ater ptilosus",煤山雀ptilosus亞種,"Periparus ater ptilosus",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
ccab507a-b6e1-4063-9252-9c9318aaf524,種,鳥類,Paridae,山雀科,"Machlolophus holsti",黃山雀,"Machlolophus holsti",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
07691bf1-5775-4255-9ce1-0cef40dd558d,種,鳥類,Paridae,山雀科,"Parus minor",白頰山雀,"Parus minor",,"原生 Native",,
45fa8681-3a7e-4a66-841b-7cf9da482b9e,種,鳥類,Paridae,山雀科,"Parus monticolus",青背山雀,"Parus monticolus",,"原生 Native",第三級、其他應予保育之野生動物,
6da20db4-9529-42c7-991d-b67f8e37a6be,種,鳥類,Paridae,山雀科,"Periparus ater",煤山雀,"Periparus ater",,"原生 Native",第三級、其他應予保育之野生動物,
18bb60da-0dce-4967-bca1-02dd703198e0,種,鳥類,Paridae,山雀科,"Periparus venustulus",黃腹山雀,"Periparus venustulus",,"原生 Native",,
b64554fc-0c0a-4ade-9e0d-5eb3cd84b0e7,種,鳥類,Paridae,山雀科,"Sittiparus castaneoventris",赤腹山雀,"Sittiparus castaneoventris",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"接近受脅（NT, Near Threatened）"
e46be9b5-bdf7-4fc3-ab8b-f1094481115e,種,鳥類,Paridae,山雀科,"Sittiparus varius",雜色山雀,"Sittiparus varius",,"原生 Native",,
0972fa7d-e0d8-4dbb-b0ec-34d296000059,種下階層,鳥類,Passeridae,麻雀科,"Passer cinnamomeus rutilans",山麻雀(rutilans亞種),"Passer cinnamomeus rutilans",,"原生 Native",第一級、瀕臨絕種保育類野生動物,"瀕危（EN, Endangered）"
0e95ffc0-c9ad-4b7c-9171-25e82d9d3eff,種下階層,鳥類,Passeridae,麻雀科,"Passer domesticus domesticus",家麻雀,"Passer domesticus domesticus",,"原生 Native",,
7b2b8694-a894-4fb1-9d96-9c465e2f2e49,種下階層,鳥類,Passeridae,麻雀科,"Passer montanus saturatus",麻雀(saturatus亞種),"Passer montanus saturatus",,"原生 Native",,
50cdf9b2-217c-44e3-94a0-755d0810ffc3,種,鳥類,Passeridae,麻雀科,"Passer cinnamomeus",山麻雀,"Passer cinnamomeus",,"原生 Native",第一級、瀕臨絕種保育類野生動物,"瀕危（EN, Endangered）"
142588d6-3ebb-40d6-8fa7-148236953ac5,種,鳥類,Passeridae,麻雀科,"Passer domesticus",家麻雀,"Passer domesticus",,"原生 Native",,
b31b71bc-2539-44b1-8962-7cf7804ff182,種,鳥類,Passeridae,麻雀科,"Passer montanus",麻雀,"Passer montanus",,"原生 Native",,"暫無危機（LC, Least Concern）"
2f298d73-25c9-42e5-af37-e196f90bbf5a,種,鳥類,Pelecanidae,鵜鶘科,"Pelecanus crispus",卷羽鵜鶘,"Pelecanus crispus",,"原生 Native",第一級、瀕臨絕種保育類野生動物,
113edf4b-7c13-4ae0-8e01-bcf2d1e38486,種下階層,鳥類,Pellorneidae,雀眉科,"Schoeniparus brunneus brunneus",頭烏線(指名亞種),"Schoeniparus brunneus brunneus",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
56698281-20ba-42bb-a7ba-0f1599fd75c7,種,鳥類,Pellorneidae,雀眉科,"Schoeniparus brunneus",頭烏線,"Schoeniparus brunneus",,"原生 Native",,
7efc3111-5c5d-4c9a-b4d7-83e64de4a30b,種下階層,鳥類,Phaethontidae,熱帶鳥科,"Phaethon lepturus dorotheae",白尾熱帶鳥,"Phaethon lepturus dorotheae",,"原生 Native",,
59acdef7-d5c1-4855-b707-251ee3332ff5,種,鳥類,Phaethontidae,熱帶鳥科,"Phaethon aethereus",紅嘴熱帶鳥,"Phaethon aethereus",,"原生 Native",,
70b32a0a-a2f7-43de-bbfa-e3210d417f2d,種,鳥類,Phaethontidae,熱帶鳥科,"Phaethon lepturus",白尾熱帶鳥,"Phaethon lepturus",,"原生 Native",,
f32700b9-40da-4237-9f8d-b613f7e98c8f,種,鳥類,Phaethontidae,熱帶鳥科,"Phaethon rubricauda",紅尾熱帶鳥,"Phaethon rubricauda",,"原生 Native",,
6daa77e3-6e67-44ce-902b-05e6fec79b82,種下階層,鳥類,Phalacrocoracidae,鸕鷀科,"Phalacrocorax carbo sinensis",鸕鷀,"Phalacrocorax carbo sinensis",,"原生 Native",,
f7e9da0c-5cce-4ba7-9a59-a3325cff860d,種,鳥類,Phalacrocoracidae,鸕鷀科,"Phalacrocorax capillatus",丹氏鸕鷀,"Phalacrocorax capillatus",,"原生 Native",,
28fbd168-7f4e-4841-b0a1-e4d5498adf0c,種,鳥類,Phalacrocoracidae,鸕鷀科,"Phalacrocorax carbo",鸕鷀,"Phalacrocorax carbo",,"原生 Native",,"暫無危機（LC, Least Concern）"
daa063d3-cb06-4bc7-a692-3f625f744392,種,鳥類,Phalacrocoracidae,鸕鷀科,"Phalacrocorax pelagicus",海鸕鷀,"Phalacrocorax pelagicus",,"原生 Native",,
9daa4aa9-c9ed-4ed0-83df-4120e5966cf5,種下階層,鳥類,Phasianidae,雉科,"Phasianus colchicus formosanus",環頸雉(台灣特有亞種),"Phasianus colchicus formosanus",台灣特有,"原生 Native",,"極危（CR, Critically Endangered）"
e17f3444-d8de-4a62-b4af-9888b58c4f93,種,鳥類,Phasianidae,雉科,"Arborophila crudigularis",臺灣山鷓鴣,"Arborophila crudigularis",台灣特有,"原生 Native",第三級、其他應予保育之野生動物,"暫無危機（LC, Least Concern）"
53905e4b-a68b-4775-8504-f581229a6c0d,種,鳥類,Phasianidae,雉科,"Bambusicola sonorivox",台灣竹雞,"Bambusicola sonorivox",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
b2005e96-502e-4cd9-83aa-decda240f958,種,鳥類,Phasianidae,雉科,"Chrysolophus pictus",紅腹錦雞,"Chrysolophus pictus",,"外來 Non-native",,
bb5b2524-5817-4ded-99e1-d1b9c5a5442b,種,鳥類,Phasianidae,雉科,"Coturnix japonica",鵪鶉,"Coturnix japonica",,"原生 Native",,
3959a426-054f-4f8b-98ab-53629b264846,種,鳥類,Phasianidae,雉科,"Gallus gallus",紅原雞,"Gallus gallus",,"外來 Non-native",,
ef457bab-7f1f-4313-8282-75084241c775,種,鳥類,Phasianidae,雉科,"Lophura swinhoii",藍腹鷴,"Lophura swinhoii",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
ed9ebec9-16ec-483d-9478-796699f2a015,種,鳥類,Phasianidae,雉科,"Pavo cristatus",藍孔雀,"Pavo cristatus",,"外來 Non-native",,
0fb91a1c-ded5-47cc-882e-fba220e03c26,種,鳥類,Phasianidae,雉科,"Phasianus colchicus",環頸雉,"Phasianus colchicus",,"原生 Native",第二級、珍貴稀有保育類野生動物,
edb3f65e-d359-49d5-8a9c-67953e89172b,種,鳥類,Phasianidae,雉科,"Synoicus chinensis",小鵪鶉,"Synoicus chinensis",,"原生 Native",第二級、珍貴稀有保育類野生動物,"瀕危（EN, Endangered）"
f99d359f-0dd5-4dbd-817e-a45c6d7b7efc,種,鳥類,Phasianidae,雉科,"Syrmaticus mikado",黑長尾雉,"Syrmaticus mikado",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"暫無危機（LC, Least Concern）"
c18dc704-201a-4a2b-9407-839141acbc60,種,鳥類,Phoenicopteridae,紅鸛科,"Phoenicopterus roseus",大紅鸛,"Phoenicopterus roseus",,"原生 Native",,
b85ca7f7-52be-4ef1-818a-12a1ae80fdf4,種下階層,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus borealis borealis",極北柳鶯(指名亞種),"Phylloscopus borealis borealis",,"原生 Native",,
9ac94a59-3fb3-49e0-a227-e2b89b1bec26,種下階層,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus fuscatus fuscatus",褐色柳鶯,"Phylloscopus fuscatus fuscatus",,"原生 Native",,
1e90eae6-b6da-46d2-a7d3-63b27100f7b4,種下階層,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus goodsoni fokiensis",哈氏冠紋柳鶯,"Phylloscopus goodsoni fokiensis",,"原生 Native",,
a979f434-40d5-44b7-b409-830ae619ac28,種下階層,鳥類,Phylloscopidae,柳鶯科,"Phylloscopus intermedius intermedius",白眶鶲鶯,"Phylloscopus intermedius intermedius",,"原生 Native",,
