Melanthiaceae|シュロソウ科|ミカワバイケイソウ|Veratrum stamineum var. micranthum|Veratrum stamineum Maxim.  var. micranthum Satake|4|0|VU|
Melanthiaceae|シュロソウ科||Veratrum versicolor|Veratrum versicolor Nakai|4|0||外
Musaceae|バショウ科|アビシニアバショウ|Ensete ventricosum|Ensete ventricosum (Welw.) Cheesm.|4|0||栽
Musaceae|バショウ科|マレーヤマバショウ|Musa acuminata|Musa acuminata Colla|4|0||栽
Musaceae|バショウ科|リュウキュウバショウ|Musa balbisiana|Musa balbisiana Colla|4|0||栽
Musaceae|バショウ科|リュウキュウバショウ|Musa balbisiana var. liukiuensis|Musa balbisiana Colla  var. liukiuensis (Matsum.) Häkkinen|4|0||栽
Musaceae|バショウ科|バショウ|Musa basjoo|Musa basjoo Siebold ex Iinuma|4|0||栽
Musaceae|バショウ科|センナリバナナ|Musa chiliocarpa|Musa chiliocarpa Backer ex Heyne|4|0||栽
Musaceae|バショウ科|ヒメバショウ|Musa coccinea|Musa coccinea Andrews|4|0||栽
Musaceae|バショウ科|フェイバナナ|Musa fehi|Musa fehi Bert. ex Vieill.|4|0||栽
Musaceae|バショウ科|コウトウバショウ|Musa insularimontana|Musa insularimontana Hayata|4|0||外
Musaceae|バショウ科|タイワンバショウ|Musa itinerans|Musa itinerans Cheesm.|4|0||外
Musaceae|バショウ科|タイワンバショウ|Musa itinerans var. formosana|Musa itinerans Cheesm.  var. formosana (Warb. ex K.Schum.) Häkkinen et C.L.Yeh|4|0||外
Musaceae|バショウ科|リンゴバショウ|Musa ornata|Musa ornata Roxb.|4|0||栽
Musaceae|バショウ科|マニラアサ|Musa textilis|Musa textilis Née|4|0||栽
Musaceae|バショウ科|コウトウアバカ|Musa textilis var. tashiroi|Musa textilis Née  var. tashiroi Hayata|4|0||栽
Musaceae|バショウ科||Musa yamiensis|Musa yamiensis C.L.Yeh et J.H.Chen|4|0||外
Musaceae|バショウ科|バナナ|Musa × paradisiaca|Musa × paradisiaca L.|4|0||栽
Musaceae|バショウ科|チヨウキンレン|Musella lasiocarpa|Musella lasiocarpa (Franch.) C.Y.Wu ex H.W.Li|4|0||栽
Nartheciaceae|キンコウカ科|ネバリノギラン|Aletris foliata|Aletris foliata (Maxim.) Bureau et Franch.|4|0||
Nartheciaceae|キンコウカ科|タイワンノギラン|Aletris glabra|Aletris glabra Bureau et Franch.|4|0||外
Nartheciaceae|キンコウカ科|ヒメソクシンラン|Aletris makiyataroi|Aletris makiyataroi Naruh.|4|0|EX|
Nartheciaceae|キンコウカ科|ソクシンラン|Aletris spicata|Aletris spicata (Thunb.) Franch.|4|0||
Nartheciaceae|キンコウカ科|ノギラン|Metanarthecium luteoviride|Metanarthecium luteoviride Maxim.|4|0||
Nartheciaceae|キンコウカ科|ヤクシマノギラン|Metanarthecium luteoviride var. nutans|Metanarthecium luteoviride Maxim.  var. nutans Masam.|4|0||
Nartheciaceae|キンコウカ科|キンコウカ|Narthecium asiaticum|Narthecium asiaticum Maxim.|4|0||
Orchidaceae|ラン科|エンレイショウキラン|Acanthephippium pictum|Acanthephippium pictum Fukuy.|4|0||
Orchidaceae|ラン科|タイワンアオイラン|Acanthephippium striatum|Acanthephippium striatum Lindl.|4|0||
Orchidaceae|ラン科|タイワンショウキラン|Acanthephippium sylhetense|Acanthephippium sylhetense Lindl.|4|0||
Orchidaceae|ラン科|フィリピンナゴラン|Aerides lawrenceae|Aerides lawrenceae Rchb.f.|4|0||栽
Orchidaceae|ラン科|ウスイロチドリ|Amitostigma alpestre|Amitostigma alpestre Fukuy.|4|0||外
Orchidaceae|ラン科|フジチドリ|Amitostigma fujisanense|Amitostigma fujisanense Sugim.|4|0||
Orchidaceae|ラン科|ヒナラン|Amitostigma gracile|Amitostigma gracile (Blume) Schltr.|4|0|EN|
Orchidaceae|ラン科|イワチドリ|Amitostigma keiskei|Amitostigma keiskei (Maxim. ex Franch. et Sav.) Schltr.|4|0|EN|
Orchidaceae|ラン科|コアニチドリ|Amitostigma kinoshitae|Amitostigma kinoshitae (Makino) Schltr.|4|0|VU|
Orchidaceae|ラン科|オキナワチドリ|Amitostigma lepidum|Amitostigma lepidum (Rchb.f.) Schltr.|4|0|VU|
Orchidaceae|ラン科|ミスズラン|Androcorys pusillus|Androcorys pusillus (Ohwi et Fukuy.) Masam.|4|0|CR|
Orchidaceae|ラン科|キバナシュスラン|Anoectochilus formosanus|Anoectochilus formosanus Hayata|4|0|CR|
Orchidaceae|ラン科|コウシュンシュスラン|Anoectochilus koshunensis|Anoectochilus koshunensis Hayata|4|0|CR|
Orchidaceae|ラン科|タネガシマムヨウラン|Aphyllorchis montana|Aphyllorchis montana Rchb.f.|4|0|EN|
Orchidaceae|ラン科|ヤクシマラン|Apostasia wallichii var. nipponica|Apostasia wallichii R.Br.  var. nipponica (Masam.) Masam.|4|0|EN|
Orchidaceae|ラン科|ジンヤクラン|Arachnis labrosa|Arachnis labrosa (Lindl. et Paxton) Rchb.f.|4|0||
Orchidaceae|ラン科|ナリヤラン|Arundina graminifolia|Arundina graminifolia (D.Don) Hochr.|4|0|EN|
Orchidaceae|ラン科|フジイラン|Ascocentrum pumilum|Ascocentrum pumilum (Hayata) Schltr.|4|0||外
Orchidaceae|ラン科|アマナラン|Bletilla formosana|Bletilla formosana (Hayata) Schltr.|4|0||外
Orchidaceae|ラン科|コウトウアマナラン|Bletilla formosana fo. kotoensis|Bletilla formosana (Hayata) Schltr.  fo. kotoensis (Hayata) T.P.Lin|4|0||
Orchidaceae|ラン科|シラン|Bletilla striata|Bletilla striata (Thunb.) Rchb.f.|4|0|NT|
Orchidaceae|ラン科|シロバナシラン|Bletilla striata fo. gebina|Bletilla striata (Thunb.) Rchb.f.  fo. gebina (Lindl.) Ohwi|4|0||
Orchidaceae|ラン科|ランダイヤマサギソウ|Brachycorythis galeandra|Brachycorythis galeandra (Rchb.f.) Summerh.|4|0||外
Orchidaceae|ラン科|クスクスラン|Bulbophyllum affine|Bulbophyllum affine Lindl.|4|0|CR|
Orchidaceae|ラン科||Bulbophyllum albociliatum|Bulbophyllum albociliatum (T.S.Liu et H.J.Su) Nackej.|4|0||外
Orchidaceae|ラン科||Bulbophyllum albociliatum var. shanlinshiense|Bulbophyllum albociliatum (T.S.Liu et H.J.Su) Nackej.  var. shanlinshiense T.P.Lin et Y.N.Chang|4|0||外
Orchidaceae|ラン科||Bulbophyllum albociliatum var. weiminianum|Bulbophyllum albociliatum (T.S.Liu et H.J.Su) Nackej.  var. weiminianum T.P.Lin et L.L.K.Huang|4|0||外
Orchidaceae|ラン科|ヒメマメラン|Bulbophyllum aureolabellum|Bulbophyllum aureolabellum T.P.Lin|4|0||外
Orchidaceae|ラン科|オガサワラシコウラン|Bulbophyllum boninense|Bulbophyllum boninense (Schltr.) J.J.Sm.|4|0|VU|
Orchidaceae|ラン科||Bulbophyllum brevipedunculatum|Bulbophyllum brevipedunculatum T.C.Hsu et S.W.Chung|4|0||外
Orchidaceae|ラン科||Bulbophyllum confragosum|Bulbophyllum confragosum T.P.Lin et Y.N.Chang|4|0||外
Orchidaceae|ラン科|マメヅタラン|Bulbophyllum drymoglossum|Bulbophyllum drymoglossum Maxim. ex Okubo|4|0|NT|
Orchidaceae|ラン科|ベニマメヅタラン|Bulbophyllum drymoglossum fo. atrosanguiflorum|Bulbophyllum drymoglossum Maxim. ex Okubo  fo. atrosanguiflorum Masam. et Satomi|4|0||
Orchidaceae|ラン科||Bulbophyllum fimbriperianthium|Bulbophyllum fimbriperianthium W.M.Lin, L.L.K.Huang et T.P.Lin|4|0||外
Orchidaceae|ラン科||Bulbophyllum griffithii|Bulbophyllum griffithii (Lindl.) Rchb.f.|4|0||外
Orchidaceae|ラン科|カイロクシノハラン|Bulbophyllum hirundinis|Bulbophyllum hirundinis (Gagnep.) Seidenf.|4|0||外
Orchidaceae|ラン科||Bulbophyllum hirundinis var. puniceum|Bulbophyllum hirundinis (Gagnep.) Seidenf.  var. puniceum T.P.Lin et Y.N.Chang|4|0||外
Orchidaceae|ラン科|ムギラン|Bulbophyllum inconspicuum|Bulbophyllum inconspicuum Maxim.|4|0|NT|
Orchidaceae|ラン科|ホザキクシノハラン|Bulbophyllum insulsoides|Bulbophyllum insulsoides Seidenf.|4|0||外
Orchidaceae|ラン科|ミヤマムギラン|Bulbophyllum japonicum|Bulbophyllum japonicum (Makino) Makino|4|0|NT|
Orchidaceae|ラン科|キバナミヤマムギラン|Bulbophyllum japonicum fo. lutescens|Bulbophyllum japonicum (Makino) Makino  fo. lutescens (Murata) Masam. et Satomi|4|0||
Orchidaceae|ラン科||Bulbophyllum kuanwuense|Bulbophyllum kuanwuense S.W.Chung et T.C.Hsu|4|0||外
Orchidaceae|ラン科|シコウラン|Bulbophyllum macraei|Bulbophyllum macraei (Lindl.) Rchb.f.|4|0||
Orchidaceae|ラン科|タネガシマシコウラン|Bulbophyllum macraei var. tanegasimense|Bulbophyllum macraei (Lindl.) Rchb.f.  var. tanegasimense (Masam.) F.Maek.|4|0||
Orchidaceae|ラン科|クロシタクシノハラン|Bulbophyllum melanoglossum|Bulbophyllum melanoglossum (Hayata) Hayata|4|0||外
Orchidaceae|ラン科|トサカクシノハラン|Bulbophyllum omerandrum|Bulbophyllum omerandrum Hayata|4|0||外
Orchidaceae|ラン科|オイハネラン|Bulbophyllum pauciflorum|Bulbophyllum pauciflorum Ames|4|0||外
Orchidaceae|ラン科|キバナシコウラン(temp.)|Bulbophyllum pectenveneris|Bulbophyllum pectenveneris (Gagnep.) Seidenf.|4|0||外
Orchidaceae|ラン科|ユリラン|Bulbophyllum pectinatum|Bulbophyllum pectinatum Finet|4|0||外
Orchidaceae|ラン科||Bulbophyllum pingtungense|Bulbophyllum pingtungense S.S.Ying|4|0||
Orchidaceae|ラン科|キバナクシノハラン|Bulbophyllum retusiusculum|Bulbophyllum retusiusculum Rchb.f.|4|0||栽
Orchidaceae|ラン科||Bulbophyllum rubrolabellum|Bulbophyllum rubrolabellum T.P.Lin|4|0||外
Orchidaceae|ラン科||Bulbophyllum setaceum|Bulbophyllum setaceum T.P.Lin|4|0||外
Orchidaceae|ラン科|シロノメクシノハラン|Bulbophyllum taiwanense|Bulbophyllum taiwanense (Fukuy.) Nackej.|4|0||外
Orchidaceae|ラン科||Bulbophyllum tenuislinguae|Bulbophyllum tenuislinguae T.P.Lin et S.H.Wu|4|0||外
Orchidaceae|ラン科|ハガクレマメヅタラン|Bulbophyllum tokioi|Bulbophyllum tokioi Fukuy.|4|0||外
Orchidaceae|ラン科|ケイタオクシノハラン|Bulbophyllum umbellatum|Bulbophyllum umbellatum Lindl.|4|0||外
Orchidaceae|ラン科|ダルマエビネ|Calanthe alismifolia|Calanthe alismifolia Lindl.|4|0|VU|
Orchidaceae|ラン科|キソエビネ|Calanthe alpina|Calanthe alpina Hook.f. ex Lindl.|4|0||
Orchidaceae|ラン科|アマミエビネ|Calanthe amamiana|Calanthe amamiana Fukuy.|4|0|CR|
Orchidaceae|ラン科|トガリバエビネ|Calanthe arcuata|Calanthe arcuata Rolfe|4|0||栽
Orchidaceae|ラン科|アリサンエビネ|Calanthe arisanensis|Calanthe arisanensis Hayata|4|0||栽
Orchidaceae|ラン科|キリシマエビネ|Calanthe aristulifera|Calanthe aristulifera Rchb.f.|4|0||
Orchidaceae|ラン科|マツダエビネ|Calanthe davidii|Calanthe davidii Franch.|4|0|CR|外
Orchidaceae|ラン科|タガネラン|Calanthe davidii var. bungoana|Calanthe davidii Franch.  var. bungoana (Ohwi) T.Hashim.|4|0||
Orchidaceae|ラン科|エビネ|Calanthe discolor|Calanthe discolor Lindl.|4|0|NT|
Orchidaceae|ラン科|アカエビネ|Calanthe discolor fo. rosea|Calanthe discolor Lindl.  fo. rosea (Hatus.) Honda|4|0||
Orchidaceae|ラン科|ダイダイエビネ|Calanthe discolor fo. rufoaurantiaca|Calanthe discolor Lindl.  fo. rufoaurantiaca (Iwata) Honda|4|0||
Orchidaceae|ラン科|キヌタエビネ|Calanthe discolor fo. trilabellata|Calanthe discolor Lindl.  fo. trilabellata F.Maek.|4|0||
Orchidaceae|ラン科|アカクラエビネ|Calanthe discolor fo. tyo-harae|Calanthe discolor Lindl.  fo. tyo-harae (Makino) Honda|4|0||
Orchidaceae|ラン科|ヤブエビネ|Calanthe discolor fo. viridialba|Calanthe discolor Lindl.  fo. viridialba (Maxim.) Honda|4|0||
Orchidaceae|ラン科|ハノジエビネ|Calanthe discolor var. divaricatipetala|Calanthe discolor Lindl.  var. divaricatipetala Ida|4|0||
Orchidaceae|ラン科|カツウダケエビネ|Calanthe discolor var. kanashiroi|Calanthe discolor Lindl.  var. kanashiroi Fukuy.|4|0||
Orchidaceae|ラン科|タカネ|Calanthe discolor × striata|Calanthe discolor Lindl. × C. striata R.Br.|4|0||
Orchidaceae|ラン科|ホソバナエビネ|Calanthe graciliflora|Calanthe graciliflora Hayata|4|0||外
Orchidaceae|ラン科|アサヒエビネ|Calanthe hattorii|Calanthe hattorii Schltr.|4|0|VU|
Orchidaceae|ラン科|オオキリシマエビネ|Calanthe izuinsularis|Calanthe izuinsularis (Satomi) Ohwi et Satomi|4|0|EN|
Orchidaceae|ラン科|サクラジマエビネ|Calanthe mannii|Calanthe mannii Hook.f.|4|0|CR|
Orchidaceae|ラン科|オナガエビネ|Calanthe masuca|Calanthe masuca (D.Don) Lindl.|4|0|VU|
Orchidaceae|ラン科|シロバナオナガエビネ|Calanthe masuca fo. albiflora|Calanthe masuca (D.Don) Lindl.  fo. albiflora (Ida) Nackej.|4|0||
Orchidaceae|ラン科|キンセイラン|Calanthe nipponica|Calanthe nipponica Makino|4|0|VU|
Orchidaceae|ラン科|ナツエビネ|Calanthe puberula|Calanthe puberula Lindl.|4|0||
Orchidaceae|ラン科|オクシリエビネ|Calanthe puberula var. okushirensis|Calanthe puberula Lindl.  var. okushirensis (Miyabe et Tatew.) M.Hiroe|4|0|DD|
Orchidaceae|ラン科|ナツエビネ|Calanthe puberula var. reflexa|Calanthe puberula Lindl.  var. reflexa (Maxim.) M.Hiroe|4|0||
Orchidaceae|ラン科|キエビネ|Calanthe striata|Calanthe striata R.Br.|4|0||
Orchidaceae|ラン科|トクノシマエビネ|Calanthe tokunoshimensis|Calanthe tokunoshimensis Hatus. et Ida|4|0|EN|
Orchidaceae|ラン科|サルメンエビネ|Calanthe tricarinata|Calanthe tricarinata Lindl.|4|0|VU|
Orchidaceae|ラン科|ツルラン|Calanthe triplicata|Calanthe triplicata (Willem.) Ames|4|0|VU|
Orchidaceae|ラン科|リュウキュウエビネ|Calanthe × dominyi|Calanthe × dominyi Lindl.|4|0||
Orchidaceae|ラン科|キバナキリシマエビネ|Calanthe × kibanakirishima|Calanthe × kibanakirishima F.Maek.|4|0||
Orchidaceae|ラン科|オオダルマエビネ|Calanthe × oodaruma|Calanthe × oodaruma F.Maek.|4|0||
Orchidaceae|ラン科|ヒメホテイラン|Calypso bulbosa var. bulbosa|Calypso bulbosa (L.) Oakes  var. bulbosa|4|0|VU|
Orchidaceae|ラン科|シロバナヒメホテイラン|Calypso bulbosa var. bulbosa fo. albiflora|Calypso bulbosa (L.) Oakes  var. bulbosa  fo. albiflora Satomi|4|0||
Orchidaceae|ラン科|ホテイラン|Calypso bulbosa var. speciosa|Calypso bulbosa (L.) Oakes  var. speciosa (Schltr.) Makino|4|0|EN|
Orchidaceae|ラン科|ヒノデラン|Cattleya labiata|Cattleya labiata Lindl.|4|0||栽
Orchidaceae|ラン科|ハツヒノデラン|Cattleya labiata var. trianae|Cattleya labiata Lindl.  var. trianae (Linden et Rchb.f.) Duch. ex Karst.|4|0||栽
Orchidaceae|ラン科|ギンラン|Cephalanthera erecta var. erecta|Cephalanthera erecta (Thunb.) Blume  var. erecta|4|0||
Orchidaceae|ラン科|ユウシュンラン|Cephalanthera erecta var. subaphylla|Cephalanthera erecta (Thunb.) Blume  var. subaphylla (Miyabe et Kudô) Ohwi|4|0|VU|
Orchidaceae|ラン科|キンラン|Cephalanthera falcata|Cephalanthera falcata (Thunb.) Blume|4|0|VU|
Orchidaceae|ラン科|シロバナキンラン|Cephalanthera falcata fo. albescens|Cephalanthera falcata (Thunb.) Blume  fo. albescens S.Kobay.|4|0||
Orchidaceae|ラン科|ツクバキンラン|Cephalanthera falcata fo. conformis|Cephalanthera falcata (Thunb.) Blume  fo. conformis Hiros.Hayak. et J.Yokoy.|4|0||
Orchidaceae|ラン科|ササバギンラン|Cephalanthera longibracteata|Cephalanthera longibracteata Blume|4|0||
Orchidaceae|ラン科|ニシダケササバギンラン|Cephalanthera longibracteata fo. lurida|Cephalanthera longibracteata Blume  fo. lurida Hayashi|4|0||
Orchidaceae|ラン科|クゲヌマラン|Cephalanthera longifolia|Cephalanthera longifolia (L.) Fritsch|4|0|VU|
Orchidaceae|ラン科|ヤッコエビネ|Cephalantheropsis dolichopoda|Cephalantheropsis dolichopoda (Fukuy.) T.P.Lin|4|0||外
Orchidaceae|ラン科|セイタカエビネ|Cephalantheropsis longipes|Cephalantheropsis longipes (Hook.f.) Ormerod|4|0||外
Orchidaceae|ラン科|トクサラン|Cephalantheropsis obcordata|Cephalantheropsis obcordata (Lindl.) Ormerod|4|0||
Orchidaceae|ラン科|ヒメノヤガラ|Chamaegastrodia sikokiana|Chamaegastrodia sikokiana Makino et F.Maek.|4|0|VU|
Orchidaceae|ラン科|タカオラン|Cheirostylis chinensis|Cheirostylis chinensis Rolfe|4|0||外
Orchidaceae|ラン科|ホンコンカイロラン(temp.)|Cheirostylis clibborndyeri|Cheirostylis clibborndyeri S.Y.Hu et Barretto|4|0||外
Orchidaceae|ラン科||Cheirostylis cochinchinensis|Cheirostylis cochinchinensis Blume|4|0||外
Orchidaceae|ラン科|タネガシマカイロラン|Cheirostylis liukiuensis|Cheirostylis liukiuensis Masam.|4|0|VU|
Orchidaceae|ラン科|カイロラン|Cheirostylis octodactyla|Cheirostylis octodactyla Ames|4|0||外
Orchidaceae|ラン科||Cheirostylis rubrifolius|Cheirostylis rubrifolius T.P.Lin et W.M.Lin|4|0||外
Orchidaceae|ラン科|アリサンムヨウラン|Cheirostylis takeoi|Cheirostylis takeoi (Hayata) Schltr.|4|0|CR|
Orchidaceae|ラン科||Cheirostylis tortilacinia|Cheirostylis tortilacinia C.S.Leou|4|0||外
Orchidaceae|ラン科||Chiloschista parishii|Chiloschista parishii Seidenf.|4|0||外
Orchidaceae|ラン科|オノエラン|Chondradenia fauriei|Chondradenia fauriei (Finet) Sawada ex F.Maek.|4|0||
Orchidaceae|ラン科|ヒナチドリ|Chusua chidori|Chusua chidori (Makino) P.F.Hunt|4|0||
Orchidaceae|ラン科|ニョホウチドリ|Chusua joo-iokiana|Chusua joo-iokiana (Makino) P.F.Hunt|4|0||
Orchidaceae|ラン科|チョウセンチドリ|Chusua pauciflora|Chusua pauciflora (Lindl.) P.F.Hunt|4|0||外
Orchidaceae|ラン科|タイワンムカデラン|Cleisostoma paniculatum|Cleisostoma paniculatum (Ker Gawl.) Garay|4|0||外
Orchidaceae|ラン科|ウライムカデラン|Cleisostoma uraiense|Cleisostoma uraiense (Hayata) Garay et H.R.Sweet|4|0||栽
Orchidaceae|ラン科|マシロラン|Coelogyne cristata|Coelogyne cristata Lindl.|4|0||栽
Orchidaceae|ラン科|キンヨウラク|Coelogyne dayana|Coelogyne dayana Rchb.f.|4|0||栽
Orchidaceae|ラン科|マリアナキンヨウラク|Coelogyne guamensis|Coelogyne guamensis Ames|4|0||外
Orchidaceae|ラン科|ガンショウラン|Coelogyne speciosa|Coelogyne speciosa (Blume) Lindl.|4|0||栽
Orchidaceae|ラン科|チョウセンラン|Corallorhiza trifida|Corallorhiza trifida Chatel.|4|0||外
Orchidaceae|ラン科|チクセツラン|Corymborkis subdensa|Corymborkis subdensa (Schltr.) Fukuy.|4|0|EN|
Orchidaceae|ラン科|バイケイラン|Corymborkis veratrifolia|Corymborkis veratrifolia (Reinw.) Blume|4|0|VU|
Orchidaceae|ラン科|モイワラン|Cremastra aphylla|Cremastra aphylla T.Yukawa|4|0|CR|
Orchidaceae|ラン科|サイハイラン|Cremastra appendiculata|Cremastra appendiculata (D.Don) Makino|4|0||
Orchidaceae|ラン科|タイワンサイハイラン|Cremastra appendiculata var. appendiculata|Cremastra appendiculata (D.Don) Makino  var. appendiculata|4|0||
Orchidaceae|ラン科|サイハイラン|Cremastra appendiculata var. variabilis|Cremastra appendiculata (D.Don) Makino  var. variabilis (Blume) I.D.Lund|4|0||
Orchidaceae|ラン科|アオサイハイラン|Cremastra appendiculata var. variabilis fo. viridiflora|Cremastra appendiculata (D.Don) Makino  var. variabilis (Blume) I.D.Lund  fo. viridiflora (Honda) Honda|4|0||
Orchidaceae|ラン科|トケンラン|Cremastra unguiculata|Cremastra unguiculata (Finet) Finet|4|0|VU|
Orchidaceae|ラン科|オオスズムシラン|Cryptostylis arachnites|Cryptostylis arachnites (Blume) Hassk.|4|0|CR|
Orchidaceae|ラン科|タカオオオスズムシラン|Cryptostylis taiwaniana|Cryptostylis taiwaniana Masam.|4|0|CR|
Orchidaceae|ラン科|スゲラン|Cymbidium cochleare|Cymbidium cochleare Lindl.|4|0||外
Orchidaceae|ラン科|ヘツカラン|Cymbidium dayanum|Cymbidium dayanum Rchb.f.|4|0||
Orchidaceae|ラン科|スルガラン|Cymbidium ensifolium|Cymbidium ensifolium (L.) Sw.|4|0|CR|
Orchidaceae|ラン科|イッケイキュウカ|Cymbidium faberi|Cymbidium faberi Rolfe|4|0||栽
Orchidaceae|ラン科|キンリョウヘン|Cymbidium floribundum|Cymbidium floribundum Lindl.|4|0||栽
Orchidaceae|ラン科|シュンラン|Cymbidium goeringii|Cymbidium goeringii (Rchb.f.) Rchb.f.|4|0||
Orchidaceae|ラン科|ホソバシュンラン|Cymbidium goeringii var. serratum|Cymbidium goeringii (Rchb.f.) Rchb.f.  var. serratum (Schltr.) W.S.Wu & S.C.Chen|4|0||
Orchidaceae|ラン科||Cymbidium goeringii var. tortisepalum|Cymbidium goeringii (Rchb.f.) Rchb.f.  var. tortisepalum (Fukuy.) W.S.Wu & S.C.Chen|4|0||外
Orchidaceae|ラン科|カンラン|Cymbidium kanran|Cymbidium kanran Makino|4|0|EN|
Orchidaceae|ラン科|アキザキナギラン|Cymbidium lancifolium|Cymbidium lancifolium Hook.|4|0|EN|
Orchidaceae|ラン科|アキザキナギラン|Cymbidium lancifolium var. aspidistrifolium|Cymbidium lancifolium Hook.  var. aspidistrifolium (Fukuy.) S.S.Ying|4|0||
Orchidaceae|ラン科|オニナギラン|Cymbidium lancifolium var. syunitianum|Cymbidium lancifolium Hook.  var. syunitianum (Fukuy.) S.S.Ying|4|0||外
Orchidaceae|ラン科|マヤラン|Cymbidium macrorhizon|Cymbidium macrorhizon Lindl.|4|0|VU|
Orchidaceae|ラン科|サガミランモドキ|Cymbidium macrorhizon fo. aberrans|Cymbidium macrorhizon Lindl.  fo. aberrans (Schltr.) Hid.Takah. et Ohba|4|0||
Orchidaceae|ラン科|ナギラン|Cymbidium nagifolium|Cymbidium nagifolium Masam.|4|0|VU|
Orchidaceae|ラン科|ホシガタナギラン|Cymbidium nagifolium fo. conforme|Cymbidium nagifolium Masam.  fo. conforme Suetsugu|4|0||
Orchidaceae|ラン科|ホウサイ|Cymbidium sinense|Cymbidium sinense (Andrews) Willd.|4|0|CR|
Orchidaceae|ラン科|ハルカンラン|Cymbidium × nishiuchianum|Cymbidium × nishiuchianum Makino ex J.M.H.Shaw|4|0||
Orchidaceae|ラン科|ナギノハヒメカンラン|Cymbidium × nomachianum|Cymbidium × nomachianum Yukawa et Nb.Tanaka|4|0||
Orchidaceae|ラン科|カラフトアツモリソウ|Cypripedium calceolus|Cypripedium calceolus L.|4|0|DD|帰?
Orchidaceae|ラン科|コアツモリソウ|Cypripedium debile|Cypripedium debile Rchb.f.|4|0|NT|
Orchidaceae|ラン科|タイワンクマガイソウ|Cypripedium formosanum|Cypripedium formosanum Hayata|4|0||栽
Orchidaceae|ラン科|チョウセンキバナアツモリソウ|Cypripedium guttatum|Cypripedium guttatum Sw.|4|0|CR|
Orchidaceae|ラン科|クマガイソウ|Cypripedium japonicum|Cypripedium japonicum Thunb.|4|0|VU|
Orchidaceae|ラン科|キバナクマガイソウ|Cypripedium japonicum fo. urasawae|Cypripedium japonicum Thunb.  fo. urasawae T.Koyama|4|0||
Orchidaceae|ラン科|ヒタチクマガイソウ|Cypripedium japonicum var. glabrum|Cypripedium japonicum Thunb.  var. glabrum Mas.Suzuki|4|0||
Orchidaceae|ラン科|アツモリソウ|Cypripedium macranthos|Cypripedium macranthos Sw.|4|0||
Orchidaceae|ラン科|レブンアツモリソウ|Cypripedium macranthos var. flavum|Cypripedium macranthos Sw.  var. flavum Mandl.|4|0||
Orchidaceae|ラン科|ホテイアツモリソウ|Cypripedium macranthos var. macranthos|Cypripedium macranthos Sw.  var. macranthos|4|0|CR|
Orchidaceae|ラン科|アツモリソウ|Cypripedium macranthos var. speciosum|Cypripedium macranthos Sw.  var. speciosum (Rolfe) Koidz.|4|0|VU|
Orchidaceae|ラン科|シロバナアツモリソウ|Cypripedium macranthos var. speciosum fo. albiflorum|Cypripedium macranthos Sw.  var. speciosum (Rolfe) Koidz.  fo. albiflorum (Makino) Ohwi|4|0||
Orchidaceae|ラン科|タイワンキバナアツモリソウ|Cypripedium segawae|Cypripedium segawae Masam.|4|0||栽
Orchidaceae|ラン科|ドウトウアツモリソウ|Cypripedium shanxiense|Cypripedium shanxiense S.C.Chen|4|0|CR|
Orchidaceae|ラン科|キバナノアツモリソウ|Cypripedium yatabeanum|Cypripedium yatabeanum Makino|4|0|VU|
Orchidaceae|ラン科|アイノコアツモリ(temp.)|Cypripedium × ventricosum|Cypripedium × ventricosum Sw.|4|0||外
Orchidaceae|ラン科|ジャワツチアケビ(temp.)|Cyrtosia javanica|Cyrtosia javanica Blume|4|0||外
Orchidaceae|ラン科|ツチアケビ|Cyrtosia septentrionalis|Cyrtosia septentrionalis (Rchb.f.) Garay|4|0||
Orchidaceae|ラン科|シロバナハクサンチドリ|Dactylorhiza aristata|Dactylorhiza aristata (Fisch. ex Lindl.) Soó f. albiflora (Koidz.) F.Maek. ex Toyok.|4|0||
Orchidaceae|ラン科|ウズラバハクサンチドリ|Dactylorhiza aristata|Dactylorhiza aristata (Fisch. ex Lindl.) Soó f. punctata (Tatew.) F.Maek. ex Toyok.|4|0||
Orchidaceae|ラン科|ハクサンチドリ|Dactylorhiza aristata|Dactylorhiza aristata (Fisch. ex Lindl.) Soó|4|0||
Orchidaceae|ラン科|モウコチドリ|Dactylorhiza salina|Dactylorhiza salina (Turcz. ex Lindl.) Soó|4|0||外
Orchidaceae|ラン科|アオチドリ|Dactylorhiza viridis|Dactylorhiza viridis (L.) R.M.Bateman, A.M.Pridgeton & M.W.Chase|4|0||
Orchidaceae|ラン科|イチヨウラン|Dactylostalix ringens|Dactylostalix ringens Rchb.f.|4|0||
Orchidaceae|ラン科|ヒメウズラヒトハラン|Dactylostalix ringens fo. punctata|Dactylostalix ringens Rchb.f.  fo. punctata (Miyabe et Tatew.) Yonek.|4|0||
Orchidaceae|ラン科|コチョウセッコク|Dendrobium bigibbum var. phalaenopsis|Dendrobium bigibbum Lindl.  var. phalaenopsis (Fitzg.) F.M.Bailey|4|0||栽
Orchidaceae|ラン科|ホンセッコク|Dendrobium candidum|Dendrobium candidum Wall. ex Lindl.|4|0||栽
Orchidaceae|ラン科|キバナノセッコク|Dendrobium catenatum|Dendrobium catenatum Lindl.|4|0|EN|
Orchidaceae|ラン科|ランダイセッコク|Dendrobium chameleon|Dendrobium chameleon Ames|4|0||外
